date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2022-09-16,22:30:00,Friday,Buy,1674.91,1671.12,3.79,4.92,1.3,1,Stop Loss
2024-12-20,14:30:00,Friday,Buy,2616.85,2599.79,17.06,22.1,1.3,29,Stop Loss
2011-11-11,02:30:00,Friday,Buy,1766.5,1743.78,22.72,29.52,1.3,27,Stop Loss
2011-04-01,10:30:00,Friday,Buy,1433.8,1432.45,1.35,1.75,1.3,1,Stop Loss
2010-11-12,22:30:00,Friday,Buy,1368.35,1362.45,5.9,7.65,1.3,3,Stop Loss
2010-12-03,06:30:00,Friday,Buy,1390.85,1389.19,1.66,2.15,1.3,1,Stop Loss
2013-12-27,06:30:00,Friday,Buy,1213.68,1209.58,4.1,5.36,1.31,5,Stop Loss
2020-07-31,06:30:00,Friday,Buy,1972.31,1964.19,8.12,10.62,1.31,2,Stop Loss
2010-07-30,10:30:00,Friday,Buy,1171.05,1167.25,3.8,5.03,1.32,1,Stop Loss
2014-09-26,21:30:00,Friday,Buy,1217.86,1213.81,4.05,5.35,1.32,9,Stop Loss
2020-01-17,18:30:00,Friday,Buy,1560.11,1553.76,6.35,8.38,1.32,9,Stop Loss
2009-03-27,22:30:00,Friday,Buy,924.74,918.73,6.01,7.91,1.32,4,Stop Loss
2018-04-13,02:30:00,Friday,Buy,1338.53,1334.4,4.13,5.47,1.32,3,Stop Loss
2017-04-07,06:30:00,Friday,Buy,1265.54,1261.63,3.91,5.2,1.33,2,Stop Loss
2022-10-21,13:30:00,Friday,Buy,1642.82,1618.85,23.97,31.95,1.33,54,Stop Loss
2010-07-02,02:30:00,Friday,Buy,1205.0,1197.94,7.06,9.4,1.33,15,Stop Loss
2022-02-18,06:30:00,Friday,Buy,1891.98,1889.2,2.78,3.7,1.33,1,Stop Loss
